DEAL_ID,COMPANY_ID_NUMERIC_DEAL_DATE_FACT,DEAL_STAGE_DATE,OPPORTUNITY_(DEAL),OPPORTUNITY_AMOUNT,BUSINESS_CASE_PROPOSAL,BUSINESS_CASE_PROPOSAL_AMOUNT,DEAL_STAGE_NEGOTIATION_DATE,NEGOTIATION,NEGOTIATION_AMOUNT,DEAL_STAGE_VERBAL_AGREEMENT_DATE,VERBAL_AGREEMENT,VERBAL_AGREEMENT_AMOUNT,DEAL_STAGE_CLOSED_LOST_DATE,CLOSED_LOST,CLOSED_LOST_AMOUNT,DEAL_ID_BOOKING_FACT,BOOKING,BOOKING_AMOUNT
34571426730,7507745565,2019-11-08 00:00:00.000,1,1875,,,,,,,,,,,,,,
89150267520,676379010,2020-09-22 00:00:00.000,1,4968.75,1,5888.888888889,2020-09-22 00:00:00.000,1,5888.888888889,2020-09-22 00:00:00.000,1,6235.294117647,,,,,,
196088598390,7082693139,2021-10-06 11:41:33.659,1,,,,,,,,,,,,,,,
196045704630,20352078846,2021-10-06 00:00:00.000,1,5625,,,,,,,,,,,,,,
1039071300,586642725,2016-05-27 13:18:08.442,1,1010.625,,,,,,,,,,,,,,
5662071480,1314883494,2017-09-05 00:00:00.000,1,2610,1,3093.333333333,,,,,,,,,,,,
189267073320,13668493305,2021-09-27 09:29:19.412,1,,,,,,,,,,,,,,,
187983753510,410837976,2021-09-21 00:00:00.000,1,937.5,,,,,,,,,,,,,,
195789181440,2369597253,2021-10-05 14:06:23.588,1,,,,,,,,,,,,,,,
800111280,651263985,2016-05-06 08:48:41.700,1,4687.5,,,,,,,,,,,,,,
814026660,409454358,2016-05-23 22:00:00.000,1,4687.5,,,,,,,,,,,,,,
7229174760,1491907026,2017-12-17 23:00:00.000,1,3750,,,,,,,,,,,,,,
13019903790,756652020,2018-12-14 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
9064575180,1840403835,2018-05-25 08:13:49.891,1,91.875,,,,,,,,,,,,,,
38137192170,2714402877,2019-12-11 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
22499713620,619684905,2019-05-17 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
10168458840,2678428461,2018-08-19 14:52:28.803,1,1216.875,,,,,,,,,,,,,,
11670477810,3048064917,2018-10-26 08:01:24.874,1,373.125,,,,,,,,,,,,,,
1257750300,514845993,2016-07-29 13:02:50.869,1,4687.5,,,,,,,,,,,,,,
10745307690,2769993549,2018-09-11 11:38:54.019,1,4871.25,,,,,,,,,,,,,,
9668855400,380806881,2018-07-16 11:38:15.397,1,1029.375,,,,,,,,,,,,,,
7593073350,1943595408,2018-02-06 00:00:00.000,1,0,1,0,2018-02-06 00:00:00.000,1,0,,,,,,,,,
9368363400,2198583681,2018-06-20 09:28:24.899,1,373.125,,,,,,,,,,,,,,
38821566900,3008851527,2019-12-16 19:44:04.349,1,9562.5,,,,,,,,,,,,,,
8653647120,2054698458,2018-05-22 00:00:00.000,1,7875,1,9333.333333333,,,,,,,,,,,,
20561397120,5401144818,2019-04-17 00:00:00.000,1,5062.5,,,2019-04-17 00:00:00.000,1,6000,,,,,,,,,
70947876000,12110485191,2020-07-02 00:00:00.000,1,4256.25,,,,,,,,,,,,,,
5949827340,1716572358,2017-10-10 22:00:00.000,1,2812.5,,,,,,,,,,,,,,
32829961890,7438230885,2019-10-15 18:55:02.398,1,4687.5,,,,,,,,,,,,,,
8090562720,2191282617,2018-03-29 00:00:00.000,1,91.875,,,,,,,,,,,,,,
12902161530,3208525989,2019-01-09 00:00:00.000,1,4237.5,1,5022.222222222,,,,,,,,,,,,
46359548160,8732137209,2020-02-11 00:00:00.000,1,3375,1,4000,,,,,,,,,,,,
70084251000,12046621992,2020-06-24 00:00:00.000,1,2531.25,,,,,,,,,,,,,,
19820299650,5316690318,2019-04-03 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
1391662290,593427789,2016-07-29 12:50:54.446,1,1010.625,,,,,,,,,,,,,,
995998650,414255978,2016-05-17 12:36:54.835,1,2835,,,,,,,,,,,,,,
1513571910,905670525,2016-11-14 00:00:00.000,1,7385.625,,,,,,,,,,,,,,
1832967300,582605040,2016-12-19 10:52:26.856,1,1498.125,,,,,,,,,,,,,,
187777906530,20151464826,2021-09-20 16:41:44.238,1,,,,,,,,,,,,,,,
97267484580,2786405580,2020-10-26 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
7640442060,753651507,2018-02-23 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
13125061500,3061411188,2019-09-11 00:00:00.000,1,3918.75,,,,,,,,,,,,,,
49952146230,8736979593,2020-03-02 00:00:00.000,1,2812.5,1,3333.333333333,,,,,,,,,,,,
17647275600,2227518117,2019-03-04 00:00:00.000,1,3937.5,1,4666.666666667,2019-03-04 00:00:00.000,1,4666.666666667,,,,,,,,,
34013435850,1839307902,2019-10-31 00:00:00.000,1,5765.625,1,6833.333333333,,,,,,,,,,,,
3966971820,1365227655,2017-05-24 10:55:25.768,1,33750,,,,,,,,,,,,,,
6134044980,1837477077,2017-10-30 00:00:00.000,1,5060.625,,,,,,,,,,,,,,
12341500440,566095767,2018-11-19 00:00:00.000,1,1657.5,1,1964.444444444,2018-11-19 00:00:00.000,1,1964.444444444,,,,,,,,,
70674150570,12244324410,2020-06-30 00:00:00.000,1,7171.875,,,2020-06-30 00:00:00.000,1,8500,,,,,,,,,
7347518370,1986022578,2018-01-09 23:00:00.000,1,91.875,,,,,,,,,,,,,,
7740775020,2133613449,2018-03-13 00:00:00.000,1,54.375,1,64.444444444,2018-03-13 00:00:00.000,1,64.444444444,,,,,,,,,
7668107940,1114201269,2019-01-08 00:00:00.000,1,3187.5,,,,,,,,,,,,,,
123563877810,5592729654,2021-02-09 00:00:00.000,1,4422.75,1,5241.777777778,,,,,,,,,,,,
29555390040,6496851501,2019-09-06 00:00:00.000,1,2812.5,,,2019-09-06 00:00:00.000,1,3333.333333333,,,,,,,,,
121472743170,874978938,2021-01-27 00:00:00.000,1,1857.555,,,,,,,,,,,,,,
167225636460,12746948127,2021-06-30 00:00:00.000,1,7875,,,,,,,,,,,,,,
178166647650,19963299975,2021-08-16 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
19815126780,3195846219,2019-05-10 00:00:00.000,1,373.125,,,,,,,,,,,,,,
41624379120,5640238467,2020-01-08 00:00:00.000,1,5625,1,6666.666666667,,,,,,,,,,,,
11627378430,2890971750,2018-11-08 00:00:00.000,1,2250,1,2666.666666667,,,,,,,,,,,,
102636897750,754167888,2020-11-17 00:00:00.000,1,7700.625,1,9126.666666667,,,,,,,,,,,,
36926466900,2139921870,2019-12-02 00:00:00.000,1,3000,,,,,,,,,,,,,,
33597913050,3397717491,2019-10-25 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
13978924920,3457001799,2019-01-11 12:18:10.964,1,3000,,,,,,,,,,,,,,
173107126710,17382151362,2021-07-26 00:00:00.000,1,3750,,,,,,,,,,,,,,
4416996330,463705131,2017-06-10 08:17:01.437,1,33750,,,,,,,,,,,,,,
34893015390,7668411165,2019-11-13 00:00:00.000,1,5625,,,,,,,,,,,,,,
11064137640,2899469112,2018-10-29 00:00:00.000,1,2812.5,1,3333.333333333,,,,,,,,,,,,
1227055650,620892012,2016-07-18 12:41:33.958,1,18750,,,,,,,,,,,,,,
25430550510,6453211260,2019-07-16 00:00:00.000,1,1873.125,1,2220,,,,,,,,,,,,
73329346920,3763420281,2020-07-16 00:00:00.000,1,4687.5,1,5555.555555556,2020-07-16 00:00:00.000,1,5555.555555556,,,,,,,,,
43067691930,8173251789,2020-01-18 00:00:00.000,1,4781.25,1,5666.666666667,2020-01-18 00:00:00.000,1,5666.666666667,2020-01-18 00:00:00.000,1,6000,,,,,,
907001220,413349879,2016-06-22 00:00:00.000,1,40500,,,,,,,,,,,,,,
10699401780,1280465412,2018-09-03 00:00:00.000,1,5625,1,6666.666666667,,,,,,,,,,,,
11974142880,3160740648,2018-11-09 00:00:00.000,1,3750,,,,,,,,,,,,,,
56475477210,1319353554,2020-04-15 00:00:00.000,1,3750,,,,,,,,,,,,,,
29051848740,1225610319,2019-10-04 00:00:00.000,1,5062.5,,,,,,,,,,,,,,
37471033530,855873957,2019-12-05 00:00:00.000,1,5437.5,1,6444.444444444,2019-12-05 00:00:00.000,1,6444.444444444,,,,,,,,,
54533321910,5061086379,2020-04-02 00:00:00.000,1,10959.375,1,12988.888888889,2020-04-02 00:00:00.000,1,12988.888888889,,,,,,,,,
99161991570,8128721667,2020-11-04 00:00:00.000,1,4865.025,,,,,,,,,,,,,,
14173529490,3229848078,2019-01-17 15:24:57.704,1,2812.5,,,,,,,,,,,,,,
122090737140,15298189269,2021-02-01 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
189648933900,21036462015,2021-09-28 17:16:53.292,1,,,,,,,,,,,,,,,
5132683770,1458461451,2017-07-11 09:15:46.913,1,4500,,,,,,,,,,,,,,
188391872130,3431331810,2021-09-23 07:27:57.274,1,,,,,,,,,,,,,,,
32965698480,7387942467,2019-10-17 00:00:00.000,1,7125,,,,,,,,,,,,,,
8805785160,2395553496,2018-05-17 00:00:00.000,1,335.625,1,397.777777778,2018-05-17 00:00:00.000,1,397.777777778,,,,,,,,,
9368319540,2346853332,2018-06-20 08:20:18.045,1,373.125,,,,,,,,,,,,,,
119804228040,15063281700,2021-01-15 00:00:00.000,1,3383.40375,1,4009.96,2021-01-15 00:00:00.000,1,4009.96,,,,,,,,,
122254768380,3474407130,2021-02-02 00:00:00.000,1,3317.0625,,,,,,,,,,,,,,
147043724010,15859202160,2021-04-01 00:00:00.000,1,4371.365625,1,5180.877777778,,,,,,,,,,,,
52501423830,647329578,2020-03-17 00:00:00.000,1,7490.625,,,,,,,,,,,,,,
67597489500,11862115002,2020-06-05 00:00:00.000,1,3187.5,,,,,,,,,,,,,,
8043746550,2175139155,2018-03-19 00:00:00.000,1,335.625,1,397.777777778,,,,,,,,,,,,
95009323980,6646898721,2020-10-15 00:00:00.000,1,2705.625,1,3206.666666667,,,,,,,,,,,,
1404754650,505063803,2016-09-13 08:04:58.732,1,1312.5,,,,,,,,,,,,,,
4525868940,1422406740,2017-06-14 07:09:20.482,1,6750,,,,,,,,,,,,,,
183627026760,7241083314,2021-09-02 00:00:00.000,1,3273.75,,,,,,,,,,,,,,
180644878410,20247885678,2021-08-24 00:00:00.000,1,3170.5359375,,,,,,,,,,,,,,
813998610,413349789,2016-06-28 00:00:00.000,1,1378.125,,,,,,,,,,,,,,
1196477970,663182169,2016-08-17 10:00:58.537,1,4687.5,,,,,,,,,,,,,,
1149420090,660549510,2016-05-13 14:48:35.654,1,4687.5,,,,,,,,,,,,,,
1003768050,416114853,2016-05-19 13:47:00.843,1,937.5,,,,,,,,,,,,,,
10126399620,2629817805,2018-08-16 00:00:00.000,1,373.125,1,442.222222222,,,,,,,,,,,,
45616441110,8208875376,2020-02-05 00:00:00.000,1,6375,,,,,,,,,,,,,,
10778213880,2757309948,2018-09-13 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
13721653410,3401960562,2019-01-28 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
8653529130,559291482,2018-04-27 00:00:00.000,1,2812.5,1,3333.333333333,2018-04-27 00:00:00.000,1,3333.333333333,,,,,,,,,
952858650,480311916,2016-08-18 00:00:00.000,1,15750,,,,,,,,,,,,,,
47995276320,1839813186,2020-02-20 00:00:00.000,1,2812.5,,,2020-02-20 00:00:00.000,1,3333.333333333,,,,,,,,,
87518546820,10074568143,2020-09-09 00:00:00.000,1,3980.475,,,,,,,,,,,,,,
93789403560,1839307902,2020-10-12 00:00:00.000,1,12487.5,1,14800,,,,,,,,,,,,
2271651210,880873413,2017-02-28 17:08:29.875,1,335.625,,,,,,,,,,,,,,
31751626560,1667143098,2019-09-30 00:00:00.000,1,3937.5,,,,,,,,,,,,,,
105623958360,8873009646,2020-11-25 00:00:00.000,1,3750,,,,,,,,,,,,,,
11063970840,2897762421,2018-10-12 00:00:00.000,1,5250,,,,,,,,,,,,,,
11895149520,2502961884,2018-11-05 10:38:34.011,1,5156.25,,,,,,,,,,,,,,
24987109470,1397158179,2019-06-19 00:00:00.000,1,3750,1,4444.444444444,2019-06-19 00:00:00.000,1,4444.444444444,,,,,,,,,
189264806850,20721439065,2021-09-27 09:13:44.630,1,,,,,,,,,,,,,,,
25870454460,5967104007,2019-07-04 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
164062037580,2087829084,2021-06-16 00:00:00.000,1,6074.0625,,,,,,,,,,,,,,
25683838020,6250113537,2019-08-30 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
179859697290,5312539608,2021-08-20 00:00:00.000,1,4331.25,1,5133.333333333,,,,,,,,,,,,
70553505240,1261906254,2020-06-29 00:00:00.000,1,3750,,,,,,,,,,,,,,
107314581570,14502194901,2020-12-07 00:00:00.000,1,3317.0625,1,3931.333333333,,,,,,,,,,,,
26595472290,6660916347,2019-07-18 20:32:09.949,1,2812.5,,,,,,,,,,,,,,
8074722360,2223615423,2018-05-09 00:00:00.000,1,5531.25,1,6555.555555556,,,,,,,,,,,,
7988660430,2210906871,2018-03-29 00:00:00.000,1,4968.75,1,5888.888888889,,,,,,,,,,,,
7181415090,1885682400,2017-12-11 23:00:00.000,1,28125,,,,,,,,,,,,,,
4662612120,1437306738,2017-09-18 00:00:00.000,1,5998.125,,,,,,,,,,,,,,
38898237960,1839641880,2019-12-17 00:00:00.000,1,7012.5,1,8311.111111111,,,,,,,,,,,,
60253261140,7515079440,2020-05-19 00:00:00.000,1,4708.125,,,,,,,,,,,,,,
23717094720,6053875833,2019-05-27 00:00:00.000,1,3000,,,,,,,,,,,,,,
91100745210,13588941525,2020-10-01 00:00:00.000,1,2625,,,,,,,,,,,,,,
70963522950,10235798175,2020-07-02 00:00:00.000,1,4365,1,5173.333333333,,,,,,,,,,,,
138455621010,5282291010,2021-03-11 00:00:00.000,1,5610.9375,,,,,,,,,,,,,,
49119885030,340640673,2020-02-25 00:00:00.000,1,3750,,,,,,,,,,,,,,
178169118840,20103669729,2021-08-16 00:00:00.000,1,4884.375,,,,,,,,,,,,,,
923893080,410837976,2016-06-24 12:15:22.218,1,4027.5,,,,,,,,,,,,,,
1358074890,3012444723,2016-07-25 08:29:50.806,1,18750,,,,,,,,,,,,,,
32811418320,1350347088,2019-10-15 00:00:00.000,1,1875,,,,,,,,,,,,,,
189825651300,9685754496,2021-09-29 11:38:32.913,1,,,,,,,,,,,,,,,
28843141890,7264459815,2019-09-27 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
8591584530,755440299,2018-04-25 00:00:00.000,1,3187.5,1,3777.777777778,,,,,,,,,,,,
47994956730,2568528324,2020-02-20 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
5253430290,1483001247,2017-08-21 00:00:00.000,1,3033.75,,,,,,,,,,,,,,
97265162130,1491337443,2020-10-26 00:00:00.000,1,23495.859375,,,,,,,,,,,,,,
180593175630,3462734862,2021-08-24 00:00:00.000,1,3281.25,,,,,,,,,,,,,,
187933359420,582581106,2021-09-21 00:00:00.000,1,7812.65625,,,,,,,,,,,,,,
32543480430,6591654192,2019-10-11 00:31:12.014,1,4462.5,,,,,,,,,,,,,,
46872138630,6699318078,2020-02-13 00:00:00.000,1,5343.75,1,6333.333333333,,,,,,,,,,,,
11670578520,3049378797,2018-10-26 11:42:18.939,1,373.125,,,,,,,,,,,,,,
28839873510,1325385234,2019-09-12 00:00:00.000,1,935.625,1,1108.888888889,,,,,,,,,,,,
34905689070,1840403856,2019-11-13 00:00:00.000,1,5437.5,,,,,,,,,,,,,,
25425671340,5186988231,2019-06-26 00:00:00.000,1,335.625,1,397.777777778,2019-06-26 00:00:00.000,1,397.777777778,,,,,,,,,
28355810250,857481123,2019-08-20 00:00:00.000,1,6000,1,7111.111111111,,,,,,,,,,,,
24321726930,6233549253,2019-06-05 00:00:00.000,1,1406.25,,,,,,,,,,,,,,
35531607570,2289149403,2019-11-19 00:00:00.000,1,3000,,,2019-11-19 00:00:00.000,1,3555.555555556,,,,,,,,,
157203967260,17992953198,2021-05-12 00:00:00.000,1,5261.1890625,,,,,,,,,,,,,,
27460304820,5387085387,2019-08-07 00:00:00.000,1,3000,,,,,,,,,,,,,,
7088679210,1876826586,2018-01-15 00:00:00.000,1,10781.25,,,,,,,,,,,,,,
27567228630,2848766502,2019-08-12 00:00:00.000,1,2812.5,,,2019-08-12 00:00:00.000,1,3333.333333333,,,,,,,,,
177601991910,20068683627,2021-08-13 00:00:00.000,1,3150,1,3733.333333333,,,,,,,,,,,,
68171818080,8488228860,2020-06-08 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
196084249590,21161257164,2021-10-12 00:00:00.000,1,4375,,,,,,,,,,,,,,
58948115160,9525657048,2020-05-04 00:00:00.000,1,5250,1,6222.222222222,,,,,,,,,,,,
6182446170,376194675,2017-10-22 00:00:00.000,1,33750,,,,,,,,,,,,,,
15827377440,3888343122,2019-02-13 00:00:00.000,1,373.125,,,,,,,,,,,,,,
11309832750,2907899613,2018-10-08 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
85640814330,7335558993,2020-08-25 00:00:00.000,1,3346.875,,,,,,,,,,,,,,
14340516090,2057432673,2019-02-03 00:00:00.000,1,5062.5,1,6000,,,,,,,,,,,,
50512119030,1352481300,2020-03-06 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
11670594360,3049530492,2018-10-26 00:00:00.000,1,6915,1,8195.555555556,,,,,,,,,,,,
173118581970,14497520016,2021-07-26 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
7406546280,1899957996,2018-01-16 23:00:00.000,1,3187.5,,,,,,,,,,,,,,
43688560260,5502213813,2020-01-22 00:00:00.000,1,6187.5,1,7333.333333333,,,,,,,,,,,,
28750590990,676379010,2019-08-26 07:32:24.601,1,523.125,,,,,,,,,,,,,,
33934730490,2525712828,2019-10-30 00:00:00.000,1,7284.375,1,8633.333333333,2019-10-30 00:00:00.000,1,8633.333333333,,,,,,,,,
26113603740,6566506710,2019-07-16 00:00:00.000,1,7687.5,1,9111.111111111,2019-07-16 00:00:00.000,1,9111.111111111,,,,,,,,,
25033700040,6352465206,2019-06-25 00:00:00.000,1,4125,,,,,,,,,,,,,,
179829155940,716015226,2021-08-20 00:00:00.000,1,4125,,,,,,,,,,,,,,
1953255450,451857687,2017-01-12 11:05:41.433,1,30000,,,,,,,,,,,,,,
888864540,413349819,2016-03-31 12:13:32.905,1,6024.375,,,,,,,,,,,,,,
197761218930,21028811082,2021-10-11 18:10:37.834,1,,,,,,,,,,,,,,,
1093200960,667387239,2016-08-18 12:31:48.014,1,4687.5,,,,,,,,,,,,,,
8048694570,569725809,2018-03-18 23:00:00.000,1,373.125,,,,,,,,,,,,,,
46326732360,3763420281,2020-02-11 00:00:00.000,1,4687.5,1,5555.555555556,,,,,,,,,,,,
34712132250,5592733641,2019-11-11 00:00:00.000,1,1875,,,,,,,,,,,,,,
85643099160,12603571692,2020-08-25 00:00:00.000,1,2250,,,,,,,,,,,,,,
67990851300,10188986082,2020-06-04 00:00:00.000,1,3168.75,,,,,,,,,,,,,,
138438474990,3869960322,2021-03-11 00:00:00.000,1,4375,,,,,,,,,,,,,,
35833252170,2015324649,2019-11-22 14:03:05.107,1,3037.5,,,,,,,,,,,,,,
68655900510,6903510150,2020-06-12 00:00:00.000,1,6750,,,,,,,,,,,,,,
10202587500,2686657713,2018-08-24 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
185393864580,6641565675,2021-09-10 11:41:58.207,1,,,,,,,,,,,,,,,
25777804800,2711114922,2019-08-27 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
34258587330,7619034648,2019-11-04 00:00:00.000,1,4687.5,1,5555.555555556,,,,,,,,,,,,
7668215250,1491567306,2019-02-18 00:00:00.000,1,2625,,,,,,,,,,,,,,
14858043810,3603531921,2019-04-26 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
124137183870,9599862129,2021-02-12 00:00:00.000,1,5528.4375,,,,,,,,,,,,,,
3527681580,1338558054,2017-05-05 07:19:57.662,1,33750,,,,,,,,,,,,,,
190332291750,5226094731,2021-10-05 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
161982528150,3521661858,2021-06-04 00:00:00.000,1,3492.1875,1,4138.888888889,,,,,,,,,,,,
1573018950,5758454379,2016-10-31 15:45:43.187,1,18750,,,,,,,,,,,,,,
21500927700,3026101623,2019-04-25 00:00:00.000,1,3468.75,,,,,,,,,,,,,,
14554177230,3532326483,2019-01-25 00:00:00.000,1,4125,,,,,,,,,,,,,,
189589404090,2607219210,2021-10-04 00:00:00.000,1,3750,,,,,,,,,,,,,,
5924116560,1707530583,2017-10-25 00:00:00.000,1,3187.5,,,,,,,,,,,,,,
4376795130,1332520707,2017-06-26 00:00:00.000,1,30000,,,,,,,,,,,,,,
23443333590,6089711292,2019-05-24 00:00:00.000,1,2812.5,,,2019-05-24 00:00:00.000,1,3333.333333333,,,,,,,,,
695848920,522397320,2016-04-26 09:12:04.024,1,1462.5,,,,,,,,,,,,,,
5044899480,1471397427,2017-07-07 08:27:07.854,1,4500,,,,,,,,,,,,,,
4786131090,1446012822,2017-06-25 19:22:09.823,1,1102.5,,,,,,,,,,,,,,
195692928510,1485702987,2021-10-05 00:00:00.000,1,2653.921875,1,3145.388888889,2021-10-05 00:00:00.000,1,3145.388888889,2021-10-05 00:00:00.000,1,3330.411764706,,,,,,
195781526700,21087299037,2021-10-12 00:00:00.000,1,8593.75,,,,,,,,,,,,,,
184754497200,13085588220,2021-09-07 00:00:00.000,1,4501.21875,,,,,,,,,,,,,,
771989220,414161298,2016-05-17 09:02:54.123,1,4687.5,,,,,,,,,,,,,,
1142102370,637933797,2016-08-03 12:52:34.224,1,18750,,,,,,,,,,,,,,
20224652280,5395527477,2019-05-06 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
1345723680,1596540687,2016-10-14 12:18:27.344,1,18750,,,,,,,,,,,,,,
11615726130,3026500035,2018-10-23 06:41:32.068,1,2812.5,,,,,,,,,,,,,,
21925693320,5548703631,2019-05-02 00:00:00.000,1,523.125,,,,,,,,,,,,,,
13006638420,3316361205,2019-06-24 00:00:00.000,1,3562.5,,,,,,,,,,,,,,
189896288790,19133507388,2021-09-29 18:00:59.905,1,,,,,,,,,,,,,,,
4893379590,1262790186,2017-06-30 08:17:49.725,1,33750,,,,,,,,,,,,,,
34805308290,6636394926,2019-11-12 10:24:30.877,1,2812.5,,,,,,,,,,,,,,
26509825860,6632969952,2019-08-14 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
8692501740,1869437850,2018-05-01 06:37:27.336,1,91.875,,,,,,,,,,,,,,
14314571160,3484891137,2019-06-07 00:00:00.000,1,2812.5,,,2019-06-07 00:00:00.000,1,3333.333333333,,,,,,,,,
6548579160,1797025314,2018-02-09 00:00:00.000,1,335.625,,,,,,,,,,,,,,
8337412140,3344194197,2019-10-21 00:00:00.000,1,523.125,,,,,,,,,,,,,,
33034306980,7453862454,2019-10-18 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
106610041110,8332586736,2020-12-02 00:00:00.000,1,4422.75,,,,,,,,,,,,,,
55581103770,3334973823,2020-04-09 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
28950623760,6993528762,2019-08-28 00:00:00.000,1,4078.125,1,4833.333333333,,,,,,,,,,,,
34141390440,1840404543,2019-11-01 00:00:00.000,1,2812.5,,,2019-11-01 00:00:00.000,1,3333.333333333,,,,,,,,,
1567409880,434627274,2016-11-14 16:57:36.184,1,8073.75,,,,,,,,,,,,,,
60216254820,603922278,2020-05-19 00:00:00.000,1,3468.75,1,4111.111111111,,,,,,,,,,,,
1565932110,414151377,2016-11-14 17:13:34.556,1,2122.875,,,,,,,,,,,,,,
2626471290,849934827,2017-02-20 00:00:00.000,1,30000,,,,,,,,,,,,,,
1393773990,593569389,2016-07-29 13:37:23.710,1,4687.5,,,,,,,,,,,,,,
1591660110,921100875,2016-11-17 16:11:00.809,1,4687.5,,,,,,,,,,,,,,
2639525040,1164061800,2017-02-03 14:08:06.067,1,33750,,,,,,,,,,,,,,
1485035040,490424412,2016-08-17 09:42:59.535,1,1010.625,,,,,,,,,,,,,,
2004428280,844545012,2017-01-30 12:54:16.684,1,30000,,,,,,,,,,,,,,
2017218870,535569639,2017-03-06 09:20:23.985,1,33750,,,,,,,,,,,,,,
2234769090,816545856,2016-12-07 14:38:08.083,1,54375,,,,,,,,,,,,,,
9434237970,1091197665,2018-07-26 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
12342109350,3208944321,2019-03-07 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
5671822950,1606664844,2017-10-19 00:00:00.000,1,7500,,,,,,,,,,,,,,
8964652470,1427916795,2018-05-28 00:00:00.000,1,3187.5,,,,,,,,,,,,,,
772002570,414183993,2017-02-21 00:00:00.000,1,33750,,,,,,,,,,,,,,
30776284080,2748126486,2019-09-17 00:00:00.000,1,5437.5,,,,,,,,,,,,,,
8568840360,2331763191,2019-10-21 00:00:00.000,1,2812.5,,,2019-10-21 00:00:00.000,1,3333.333333333,,,,,,,,,
47397016680,5208471339,2020-02-18 00:00:00.000,1,2812.5,,,2020-02-18 00:00:00.000,1,3333.333333333,,,,,,,,,
2230324110,541704960,2017-07-10 00:00:00.000,1,570,,,,,,,,,,,,,,
7354064130,436580742,2018-01-16 00:00:00.000,1,2435.625,,,,,,,,,,,,,,
26452811010,6600880494,2019-07-18 00:00:00.000,1,935.625,1,1108.888888889,,,,,,,,,,,,
9111755190,2046835950,2018-05-29 00:00:00.000,1,1312.5,,,2018-05-29 00:00:00.000,1,1555.555555556,,,,,,,,,
24733299750,5399872056,2019-06-14 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
988637460,1382759022,2016-07-18 12:14:46.334,1,4027.5,,,,,,,,,,,,,,
10145469330,2590899795,2018-08-17 00:00:00.000,1,3675,1,4355.555555556,2018-08-17 00:00:00.000,1,4355.555555556,,,,,,,,,
2926751700,1228042470,2017-04-19 00:00:00.000,1,373.125,,,,,,,,,,,,,,
70116989550,10223384211,2020-06-24 00:00:00.000,1,6834.375,1,8100,,,,,,,,,,,,
41490002340,3024206469,2020-01-07 00:00:00.000,1,3375,1,4000,,,,,,,,,,,,
1700916540,479129154,2016-09-21 08:20:01.843,1,1312.5,,,,,,,,,,,,,,
1385859960,610972158,2016-11-08 00:00:00.000,1,4104.375,1,4864.444444444,2016-11-08 00:00:00.000,1,4864.444444444,,,,,,,,,
2229625560,1068354954,2017-02-28 00:00:00.000,1,562.5,,,,,,,,,,,,,,
1385850510,870463644,2016-10-20 08:40:56.811,1,49477.5,,,,,,,,,,,,,,
1061465550,693679260,2016-06-02 07:16:17.167,1,3375,,,,,,,,,,,,,,
180877444830,8209508460,2021-08-25 00:00:00.000,1,3867.1875,,,,,,,,,,,,,,
35652692040,1670961363,2019-11-20 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
188726796840,11533971072,2021-09-24 13:57:08.595,1,,,,,,,,,,,,,,,
18219963750,2379400092,2019-03-12 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
10886256810,1799179341,2018-10-10 00:00:00.000,1,2812.5,1,3333.333333333,2018-10-10 00:00:00.000,1,3333.333333333,,,,,,,,,
86477488350,1901918349,2020-08-31 00:00:00.000,1,6496.875,1,7700,,,,,,,,,,,,
184496280360,5237747940,2021-09-06 00:00:00.000,1,3281.25,,,,,,,,,,,,,,
30880048290,5356976946,2019-09-19 00:00:00.000,1,3187.5,1,3777.777777778,2019-09-19 00:00:00.000,1,3777.777777778,,,,,,,,,
